,synapse_id,pre_cell_id,pre_mtype,sectionlist_id,sectionlist_index,seg_x,synapse_type,dep,fac,use,tau_d,delay,weight,section_name,pre_mtype_name,synapse_model,mg,NMDA_ratio
2209,2209,18582,29,2,109,0.074,123,661.0,14.0,0.4879752099514008,1.631777048110962,0.913324,0.938699185848,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
2210,2210,18582,29,2,117,0.356,123,688.0,22.0,0.5195738673210144,1.9161645174026487,0.823341,2.59762644768,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
2211,2211,18582,29,2,120,0.459,123,675.0,18.0,0.5048430562019348,1.7835875749588013,1.14199,1.82426071167,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
2212,2212,18582,29,1,76,0.957,123,662.0,14.0,0.48976778984069824,1.6479099988937376,0.944686,1.03280866146,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
2213,2213,18582,29,2,118,0.413,123,674.0,18.0,0.5029798150062561,1.766818284988403,1.7337,1.72643971443,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
2214,2214,18607,28,1,30,0.359,123,686.0,21.0,0.5176088809967041,1.8984801769256592,0.802437,2.49446749687,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
2215,2215,18607,28,1,14,0.746,123,668.0,16.0,0.4962309002876282,1.7060781717300415,0.961922,1.3721228838,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
2216,2216,18607,28,1,34,0.811,123,665.0,15.0,0.4932806491851807,1.6795259714126587,0.898584,1.2172344923,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
2217,2217,18607,28,1,24,0.484,123,671.0,17.0,0.4998055696487426,1.7382502555847168,0.878163,1.55979287624,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
2218,2218,18607,28,1,37,0.222,123,669.0,17.0,0.498085618019104,1.7227705717086792,1.44109,1.46949481964,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
2219,2219,18607,28,1,80,0.476,123,659.0,13.0,0.485517293214798,1.609655737876892,1.36176,0.809658527374,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
2220,2220,18607,28,1,80,0.555,123,677.0,19.0,0.50693279504776,1.8023953437805171,1.38165,1.93397259712,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
2221,2221,18607,28,2,1,0.855,123,660.0,14.0,0.48731213808059687,1.6258091926574707,1.80384,0.903887093067,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
2222,2222,18607,28,1,20,0.946,123,669.0,17.0,0.4982028007507324,1.7238250970840454,3.63786,1.47564661503,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
2223,2223,18623,28,1,49,0.315,123,655.0,12.0,0.4810830354690552,1.5697473287582395,1.0951,0.576859235764,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
2224,2224,18623,28,2,142,0.754,123,681.0,20.0,0.5122457146644592,1.8502115011215208,1.67583,2.21290063858,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
2225,2225,18623,28,1,14,0.288,123,670.0,17.0,0.4988568723201752,1.729711890220642,1.25199,1.50998568535,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
2226,2226,18623,28,2,123,0.016,123,658.0,13.0,0.4842365384101868,1.5981287956237793,1.68506,0.74241822958,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
2227,2227,18623,28,1,60,0.159,123,659.0,13.0,0.48583045601844793,1.6124740839004517,3.22745,0.826098740101,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
2228,2228,18774,44,1,65,0.531,116,671.0,17.0,0.5003306269645691,1.7429754734039307,2.14925,0.800728142262,basal,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2229,2229,18774,44,1,5,0.943,116,665.0,15.0,0.4924695193767548,1.6722255945205688,1.7985,0.593194961548,basal,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2230,2230,18938,41,1,62,0.415,116,674.0,18.0,0.5037282705307007,1.7735542058944702,3.15667,0.890425682068,basal,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2231,2231,18938,41,1,62,0.438,116,676.0,18.0,0.5053067207336426,1.7877607345581055,3.15698,0.932098209858,basal,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2232,2232,18938,41,1,67,0.336,116,683.0,21.0,0.5140063166618347,1.8660567998886108,3.22297,1.16176640987,basal,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2233,2233,18938,41,1,69,0.339,116,681.0,20.0,0.5115944743156433,1.844350218772888,3.24163,1.0980938673,basal,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2234,2234,19497,42,2,120,0.495,116,673.0,18.0,0.5025313496589661,1.7627819776535034,3.84516,0.858827054501,apical,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2235,2235,19497,42,2,120,0.532,116,681.0,20.0,0.5120423436164856,1.848381280899048,3.86845,1.10991823673,apical,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2236,2236,19504,44,2,137,0.146,116,681.0,20.0,0.5117949843406677,1.846154808998108,1.89069,1.10338759422,apical,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2237,2237,19504,44,2,137,0.312,116,678.0,19.0,0.5081208944320679,1.8130879402160645,1.90787,1.00639116764,apical,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2238,2238,19550,42,2,120,0.211,116,682.0,20.0,0.5133515000343323,1.8601635694503784,2.88536,1.14447963238,apical,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2239,2239,19550,42,2,109,0.256,116,671.0,17.0,0.5001581311225891,1.7414230108261108,3.00307,0.796174168587,apical,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2240,2240,19550,42,2,120,0.192,116,677.0,19.0,0.5072085857391356,1.8048771619796753,2.89695,0.982306241989,apical,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2241,2241,19550,42,2,120,0.151,116,667.0,16.0,0.4951491057872772,1.69634211063385,2.92109,0.663936674595,apical,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2242,2242,19567,45,1,54,0.339,116,664.0,15.0,0.4913454055786133,1.6621086597442627,1.52558,0.563518822193,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2243,2243,19567,45,2,101,0.468,116,674.0,18.0,0.5035832524299622,1.7722493410110471,2.72093,0.886598050594,apical,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2244,2244,19567,45,2,113,0.53,116,662.0,14.0,0.4893240034580231,1.6439160108566284,2.6062,0.510153830051,apical,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2245,2245,19567,45,2,86,0.75,116,680.0,20.0,0.5110929012298584,1.8398362398147583,3.81987,1.08485293388,apical,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2246,2246,19668,44,1,4,0.21,116,685.0,21.0,0.5170390009880066,1.8933507204055784,2.63382,1.24182879925,basal,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2247,2247,19668,44,2,97,0.524,116,677.0,19.0,0.5073844194412231,1.8064599037170408,4.17364,0.986949205399,apical,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2248,2248,19668,44,2,97,0.486,116,660.0,14.0,0.48689615726470953,1.622065544128418,4.19355,0.446058809757,apical,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2249,2249,19676,44,1,25,0.681,116,680.0,20.0,0.5100775957107544,1.8306982517242432,2.03657,1.05804812908,basal,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2250,2250,19676,44,1,82,0.426,116,674.0,18.0,0.5030665397644042,1.7675986289978027,2.18328,0.872956097126,basal,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2251,2251,19676,44,1,82,0.455,116,685.0,21.0,0.5162858963012695,1.8865730762481687,2.18421,1.22194778919,basal,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2252,2252,20507,43,2,12,0.019,116,673.0,18.0,0.5027973651885985,1.7651764154434204,2.40167,0.865850865841,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2253,2253,20507,43,2,95,0.339,116,666.0,16.0,0.494340181350708,1.6890616416931152,2.42206,0.642580986023,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2254,2254,20507,43,2,96,0.099,116,673.0,17.0,0.5019661784172058,1.7576957941055296,2.5243,0.843907594681,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2255,2255,20631,43,2,102,0.037,116,675.0,18.0,0.5041298866271973,1.7771689891815183,3.57614,0.901028990746,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2256,2256,20631,43,2,115,0.756,116,656.0,13.0,0.4824182093143463,1.5817639827728271,3.67196,0.327841043472,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2257,2257,20631,43,2,115,0.809,116,683.0,20.0,0.5138062238693237,1.8642557859420776,3.69186,1.15648376942,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2270,2270,20734,43,1,46,0.574,116,664.0,15.0,0.49224901199340815,1.6702412366867063,1.94529,0.587374150753,basal,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2271,2271,20734,43,2,10,0.912,116,666.0,15.0,0.4935975074768066,1.6823774576187132,3.07923,0.62297385931,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2272,2272,20734,43,2,95,0.749,116,669.0,16.0,0.4976188540458679,1.7185697555541992,3.16016,0.72913813591,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2273,2273,21227,42,1,36,0.327,116,680.0,20.0,0.5107880234718323,1.8370922803878784,1.48414,1.07680404186,basal,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2274,2274,21227,42,1,43,0.026,116,673.0,17.0,0.5018529891967772,1.75667667388916,1.4373,0.840918302536,basal,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2275,2275,21415,45,1,74,0.007,116,677.0,19.0,0.507071852684021,1.8036469221115112,1.43067,0.97869759798,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2276,2276,21415,45,2,133,0.713,116,685.0,21.0,0.5159516334533691,1.8835649490356443,2.00485,1.21312379837,apical,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2277,2277,21415,45,2,123,0.227,116,674.0,18.0,0.5037582516670227,1.7738239765167236,2.10461,0.891217172146,apical,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2278,2278,21461,43,1,38,0.381,116,676.0,19.0,0.5064123868942261,1.7977113723754883,2.49068,0.9612865448,basal,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2279,2279,21461,43,2,89,0.074,116,679.0,19.0,0.5094259977340697,1.8248339891433716,3.82498,1.0408462286,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2280,2280,21461,43,2,13,0.834,116,663.0,15.0,0.4910213649272919,1.6591923236846924,3.96039,0.554964005947,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2281,2281,21461,43,2,13,0.881,116,673.0,18.0,0.5023726224899292,1.7613537311553955,3.96283,0.854637563229,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2282,2282,21461,43,2,14,0.002,116,672.0,17.0,0.501489520072937,1.7534058094024658,3.98521,0.831323564053,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2283,2283,21461,43,2,14,0.027,116,670.0,17.0,0.4988744556903839,1.729870080947876,4.0042,0.762285649776,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2284,2284,21461,43,2,14,0.051,116,672.0,17.0,0.5011323094367981,1.7501909732818604,4.02346,0.821893692017,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2285,2285,21474,42,1,48,0.114,116,664.0,15.0,0.4913076162338257,1.6617685556411743,2.41043,0.562521159649,basal,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2286,2286,21474,42,2,143,0.436,116,672.0,17.0,0.5008991360664368,1.7480922937393188,2.66179,0.815737426281,apical,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2287,2287,21474,42,1,40,0.173,116,659.0,13.0,0.4855511486530304,1.6099604368209839,2.37546,0.410550683737,basal,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2288,2288,21474,42,1,41,0.161,116,656.0,13.0,0.4829103648662567,1.5861932039260864,2.3923,0.340833544731,basal,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2289,2289,21735,45,1,24,0.331,116,666.0,16.0,0.4944471120834351,1.6900240182876587,1.1337,0.64540374279,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2290,2290,21735,45,1,24,0.293,116,667.0,16.0,0.4958232045173645,1.7024089097976685,1.15624,0.681732654572,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2291,2291,21735,45,1,2,0.485,116,666.0,16.0,0.4942164123058319,1.6879477500915527,1.24155,0.639313519001,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2292,2292,21735,45,1,20,0.27,116,686.0,22.0,0.5180005431175232,1.902004957199097,1.35531,1.26721441746,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2293,2293,21735,45,2,134,0.978,116,685.0,21.0,0.517010509967804,1.8930946588516235,1.78661,1.24107766151,apical,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2294,2294,21735,45,2,135,0.863,116,664.0,15.0,0.49141788482666016,1.6627609729766843,1.89969,0.5654322505,apical,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2295,2295,21735,45,2,135,0.979,116,663.0,15.0,0.49086663126945496,1.6577996015548706,1.91817,0.550879001617,apical,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2296,2296,21735,45,1,12,0.648,116,687.0,22.0,0.5188877582550049,1.9099899530410769,1.32689,1.29063725471,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2297,2297,21802,42,1,44,0.908,116,686.0,21.0,0.5179998874664307,1.9019991159439087,1.75237,1.26719737053,basal,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2298,2298,21802,42,1,36,0.906,116,686.0,21.0,0.51768559217453,1.8991702795028689,1.86936,1.2588994503,basal,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2299,2299,21802,42,1,54,0.205,116,683.0,20.0,0.5137900710105896,1.8641103506088257,1.70536,1.15605711937,basal,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2300,2300,21904,45,1,76,0.519,116,683.0,21.0,0.5141229033470154,1.8671058416366575,1.8535,1.16484391689,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2301,2301,21904,45,2,125,0.314,116,670.0,17.0,0.4988179802894592,1.7293618917465208,2.41545,0.760794818401,apical,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2302,2302,22225,41,1,24,0.981,116,656.0,12.0,0.4818046689033508,1.5762422084808347,0.877702,0.311643660069,basal,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2303,2303,22225,41,1,82,0.322,116,662.0,14.0,0.48982834815979,1.648455023765564,1.21384,0.523468017578,basal,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2304,2304,22225,41,2,120,0.456,116,688.0,22.0,0.5194458961486816,1.9150128364562988,1.95067,1.30537104607,apical,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2315,2315,22877,45,1,37,0.884,116,679.0,19.0,0.5099776387214661,1.8297985792160036,2.92735,1.05540919304,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2316,2316,22877,45,1,37,0.841,116,688.0,22.0,0.5198866724967957,1.9189798831939695,2.9456,1.31700778008,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2317,2317,22877,45,1,37,0.838,116,682.0,20.0,0.5131149291992188,1.8580341339111328,2.94649,1.13823342323,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2318,2318,23102,41,1,37,0.614,116,679.0,19.0,0.509111762046814,1.8220059871673584,2.77574,1.03255105019,basal,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2319,2319,23102,41,2,107,0.712,116,666.0,16.0,0.4940316677093506,1.686285138130188,3.76117,0.634436428547,apical,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2320,2320,23102,41,2,107,0.075,116,671.0,17.0,0.5001120567321777,1.7410085201263428,3.76816,0.794958353043,apical,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2321,2321,23214,45,2,4,0.225,116,675.0,18.0,0.5049933791160583,1.784940242767334,3.82996,0.923824608326,apical,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2322,2322,23214,45,2,144,0.169,116,675.0,18.0,0.5049919486045836,1.7849273681640625,4.02593,0.923786878586,apical,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2323,2323,23214,45,2,144,0.199,116,674.0,18.0,0.5033213496208191,1.7698924541473389,4.04615,0.879684388638,apical,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2324,2324,23214,45,1,59,0.313,116,670.0,17.0,0.49853092432022095,1.7267781496047971,3.54642,0.753216087818,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2325,2325,23568,45,1,48,0.183,116,669.0,17.0,0.4981646239757538,1.7234816551208496,1.32029,0.743546068668,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2326,2326,23568,45,2,7,0.833,116,680.0,20.0,0.5111356973648071,1.8402215242385864,2.05702,1.08598303795,apical,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2327,2327,23568,45,2,8,0.28,116,683.0,21.0,0.5144155025482178,1.8697395324707031,2.07671,1.17256915569,apical,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2328,2328,23739,44,1,36,0.262,116,670.0,17.0,0.4986794292926788,1.7281149625778198,2.21527,0.757137238979,basal,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2329,2329,23739,44,2,105,0.394,116,658.0,13.0,0.48445555567741394,1.600100040435791,3.07539,0.381626844406,apical,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2330,2330,23739,44,2,128,0.62,116,681.0,20.0,0.5115925669670105,1.8443330526351929,3.36759,1.0980437994,apical,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2331,2331,23815,43,1,81,0.932,116,666.0,15.0,0.4938906133174896,1.685015559196472,2.47892,0.630712330341,basal,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2332,2332,23815,43,1,81,0.892,116,674.0,18.0,0.5037712454795836,1.7739409208297727,2.49899,0.891560196877,basal,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2333,2333,23815,43,1,81,0.856,116,674.0,18.0,0.5038470029830933,1.774623155593872,2.5162,0.893561244011,basal,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2334,2334,23815,43,1,81,0.816,116,662.0,14.0,0.489025205373764,1.641226887702942,2.53642,0.502265512943,basal,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2335,2335,23815,43,2,116,0.38,116,684.0,21.0,0.5151464343070984,1.8763177394866943,4.29838,1.19186520576,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2336,2336,24074,45,1,55,0.76,116,685.0,21.0,0.5167933106422424,1.8911398649215696,2.03768,1.23534357548,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2337,2337,24074,45,1,55,0.601,116,662.0,14.0,0.48945885896682734,1.6451297998428345,2.07753,0.513714015484,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2338,2338,24074,45,1,61,0.432,116,677.0,19.0,0.5073900818824768,1.8065108060836792,2.56286,0.98709821701,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2339,2339,24074,45,1,61,0.461,116,678.0,19.0,0.5081857442855834,1.8136715888977049,2.58218,1.00810325146,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2340,2340,24226,42,1,19,0.758,116,682.0,20.0,0.512973427772522,1.8567608594894407,3.32722,1.13449847698,basal,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2341,2341,24226,42,1,23,0.061,116,681.0,20.0,0.5115870833396912,1.8442838191986084,3.25088,1.09789931774,basal,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2342,2342,24226,42,1,24,0.038,116,677.0,19.0,0.506561815738678,1.7990561723709106,3.2329,0.9652312994,basal,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2343,2343,24226,42,2,115,0.073,116,658.0,13.0,0.4851394295692444,1.6062549352645874,4.31252,0.399681299925,apical,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2344,2344,24358,45,1,8,0.795,116,665.0,15.0,0.4931967556476593,1.6787707805633545,1.882,0.612394213676,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2345,2345,24358,45,1,46,0.075,116,675.0,18.0,0.5042624473571777,1.7783622741699219,2.00143,0.904529392719,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2346,2346,24358,45,1,47,0.37,116,656.0,13.0,0.482424795627594,1.5818232297897339,2.11625,0.328014671803,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2347,2347,24758,41,2,120,0.95,116,683.0,20.0,0.513676643371582,1.863089680671692,2.63119,1.15306305885,apical,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2348,2348,24758,41,1,70,0.403,116,663.0,15.0,0.49028435349464417,1.6525591611862183,2.17001,0.535507023335,basal,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2349,2349,24758,41,2,127,0.978,116,684.0,21.0,0.514846920967102,1.8736225366592407,3.05854,1.18395924568,apical,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2350,2350,24810,42,2,130,0.824,116,672.0,17.0,0.5013407468795776,1.7520666122436523,2.26436,0.827395260334,apical,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2351,2351,24810,42,1,25,1.0,116,662.0,14.0,0.4894827902317047,1.6453450918197632,1.59968,0.514345467091,basal,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2352,2352,24815,45,2,145,0.795,116,658.0,13.0,0.4848810732364655,1.6039296388626099,3.28934,0.392860144377,apical,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2353,2353,24815,45,2,145,0.42,116,667.0,16.0,0.4947952032089233,1.6931567192077637,3.31236,0.654593229294,apical,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2354,2354,24915,42,2,113,0.753,116,661.0,14.0,0.48864001035690313,1.6377601623535156,3.90326,0.4920963943,apical,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2355,2355,24915,42,1,2,0.119,116,674.0,18.0,0.5037727952003479,1.773955225944519,2.22362,0.891602039337,basal,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2356,2356,24915,42,1,30,0.003,116,659.0,13.0,0.4858457148075104,1.612611413002014,2.1374,0.418326973915,basal,L6_TPC_L4,ProbAMPANMDA_EMS,1.0,0.4
2357,2357,25252,41,1,24,0.467,116,669.0,16.0,0.49749413132667536,1.7174471616744995,1.54078,0.725845098495,basal,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2358,2358,25252,41,1,60,0.488,116,685.0,21.0,0.516423225402832,1.8878087997436523,1.23572,1.22557246685,basal,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2359,2359,25252,41,1,60,0.474,116,682.0,20.0,0.5129375457763672,1.856437921524048,1.24714,1.13355135918,basal,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2360,2360,25252,41,2,112,0.553,116,682.0,20.0,0.5125989317893982,1.8533905744552608,1.92345,1.12461256981,apical,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2361,2361,25522,43,1,30,0.917,116,658.0,13.0,0.48422259092330927,1.5980032682418823,1.1209,0.375476121902,basal,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2362,2362,25522,43,1,30,0.905,116,672.0,17.0,0.5012167692184448,1.7509509325027464,1.12576,0.824122846127,basal,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2363,2363,25522,43,1,30,0.902,116,664.0,15.0,0.4913637936115265,1.6622740030288696,1.12849,0.564003825188,basal,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2364,2364,25522,43,1,25,0.577,116,662.0,14.0,0.48992976546287537,1.6493680477142332,2.02432,0.526146173477,basal,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2365,2365,25522,43,2,129,0.533,116,660.0,14.0,0.48652204871177673,1.618698477745056,2.25949,0.436182141304,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2366,2366,25522,43,2,136,0.377,116,683.0,21.0,0.5144491195678711,1.870042324066162,2.39594,1.17345750332,apical,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2367,2367,25522,43,1,76,0.776,116,664.0,15.0,0.4917457699775696,1.665711998939514,2.38066,0.574088573456,basal,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2368,2368,25522,43,1,27,0.992,116,684.0,21.0,0.5151377320289612,1.8762398958206177,2.015,1.19163680077,basal,L6_UTPC,ProbAMPANMDA_EMS,1.0,0.4
2369,2369,25910,44,2,139,0.292,116,687.0,22.0,0.5190784931182861,1.911706566810608,3.13429,1.2956725359,apical,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2370,2370,25910,44,2,123,0.232,116,664.0,15.0,0.49140635132789606,1.6626571416854858,3.34425,0.56512761116,apical,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2371,2371,25910,44,2,123,0.244,116,677.0,19.0,0.5069850087165833,1.8028647899627683,3.35282,0.976403534412,apical,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2372,2372,25962,45,1,2,0.393,116,655.0,12.0,0.4811060428619385,1.5699542760849,2.50028,0.293199300766,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2373,2373,25962,45,1,30,0.306,116,677.0,19.0,0.5073476433753967,1.8061286211013796,2.38707,0.985977172852,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2374,2374,25962,45,1,82,0.808,116,666.0,16.0,0.4944780170917511,1.6903021335601807,2.94253,0.646219491959,basal,L6_BPC,ProbAMPANMDA_EMS,1.0,0.4
2375,2375,25979,44,1,43,0.846,116,683.0,21.0,0.5144947767257689,1.870453119277954,0.574836,1.17466247082,basal,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2376,2376,25979,44,1,18,0.416,116,674.0,18.0,0.5036046504974365,1.7724419832229614,0.97822,0.887163281441,basal,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2377,2377,25979,44,1,30,0.866,116,681.0,20.0,0.5120416283607483,1.8483747243881223,0.918458,1.10989940166,basal,L6_IPC,ProbAMPANMDA_EMS,1.0,0.4
2397,2397,26563,41,1,50,0.22,116,658.0,13.0,0.4846919775009155,1.602227807044983,3.72745,0.387868344784,basal,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
2398,2398,26563,41,2,6,0.219,116,662.0,14.0,0.4896228313446045,1.6466054916381836,4.29908,0.51804292202,apical,L6_TPC_L1,ProbAMPANMDA_EMS,1.0,0.4
