,synapse_id,pre_cell_id,pre_mtype,sectionlist_id,sectionlist_index,seg_x,synapse_type,dep,fac,use,tau_d,delay,weight,section_name,pre_mtype_name,synapse_model,GABAAB_ratio,e_GABAA,e_GABAB
1108,1108,12606,35,2,95,0.559,8,1059.0,29.0,0.3631515502929688,10.214872360229492,1.17286,1.02191567421,apical,L5_BP,ProbGABAAB_EMS,0.0,-80.0,-75.84
1109,1109,12606,35,2,118,0.155,8,1071.0,29.0,0.3670421540737152,10.280713081359863,0.860109,1.03140282631,apical,L5_BP,ProbGABAAB_EMS,0.0,-80.0,-75.84
1110,1110,12606,35,2,109,0.322,8,377.0,14.0,0.14442791044712067,6.513395309448241,0.87292,0.48856651783,apical,L5_BP,ProbGABAAB_EMS,0.0,-80.0,-75.84
1111,1111,12606,35,2,119,0.311,8,792.0,23.0,0.2775844633579254,8.766814231872559,0.886763,0.813263654709,apical,L5_BP,ProbGABAAB_EMS,0.0,-80.0,-75.84
1112,1112,12606,35,2,119,0.305,8,531.0,17.0,0.19382940232753756,7.349420547485351,0.886336,0.609030127525,apical,L5_BP,ProbGABAAB_EMS,0.0,-80.0,-75.84
1113,1113,12606,35,2,149,0.347,8,976.0,27.0,0.33672758936882013,9.76769733428955,0.951606,0.957481861115,apical,L5_BP,ProbGABAAB_EMS,0.0,-80.0,-75.84
1114,1114,12606,35,2,118,0.155,8,681.0,20.0,0.24200104176998136,8.164632797241211,0.867932,0.726494848728,apical,L5_BP,ProbGABAAB_EMS,0.0,-80.0,-75.84
1115,1115,12606,35,1,63,0.213,8,820.0,24.0,0.28662773966789246,8.919854164123535,1.45644,0.835315346718,basal,L5_BP,ProbGABAAB_EMS,0.0,-80.0,-75.84
1173,1173,12942,38,1,8,0.779,10,990.0,24.0,0.16025881469249725,9.393976211547853,0.583643,1.15694200993,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1174,1174,12942,38,1,54,0.685,10,840.0,21.0,0.13389411568641663,7.970282077789306,0.929262,0.836874604225,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1175,1175,12942,38,1,46,0.173,10,926.0,23.0,0.1490190178155899,8.787026405334473,0.625286,1.02049076557,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1176,1176,12942,38,2,148,0.298,10,718.0,19.0,0.11242152005434036,6.81076192855835,1.22072,0.576197206974,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1177,1177,12942,38,0,0,0.0,10,1035.0,25.0,0.1681300401687622,9.819022178649902,0.814612,1.25249862671,somatic,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1178,1178,12942,38,0,0,0.0,10,684.0,19.0,0.10652897506952284,6.492564678192139,0.835923,0.504661738873,somatic,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1179,1179,12942,38,0,0,0.0,10,1132.0,27.0,0.185069277882576,10.733740806579588,0.854679,1.45814096928,somatic,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1180,1180,12942,38,0,0,0.0,10,865.0,22.0,0.1382988542318344,8.208137512207031,0.87359,0.890348017216,somatic,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1181,1181,12942,38,1,7,0.798,10,809.0,21.0,0.1283906251192093,7.673093795776366,0.746888,0.770062208176,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1182,1182,12942,38,1,8,0.015,10,1000.0,24.0,0.1619516760110855,9.485390663146973,0.725514,1.17749333382,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1183,1183,12942,38,1,44,0.439,10,943.0,23.0,0.1519147753715515,8.943397521972656,0.677043,1.05564534664,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1184,1184,12942,38,1,14,0.299,10,1076.0,26.0,0.17521922290325165,10.201837539672852,0.711674,1.33856129646,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1185,1185,12942,38,1,43,0.761,10,622.0,18.0,0.09556861221790312,5.900704860687256,0.723544,0.371602922678,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1186,1186,12942,38,1,49,0.103,10,1083.0,26.0,0.17647968232631683,10.269902229309082,0.918784,1.35386323929,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1187,1187,12942,38,1,43,0.699,10,1050.0,25.0,0.17073634266853333,9.95976257324219,1.0256,1.28413927555,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1188,1188,12942,38,1,46,0.46,10,946.0,23.0,0.15241673588752747,8.970503807067871,0.658939,1.06173920631,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1189,1189,12942,38,1,24,0.112,10,1014.0,24.0,0.1643676459789276,9.615852355957031,1.17296,1.20682322979,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1195,1195,13066,37,1,34,0.434,5,197.0,83.0,0.4126597046852112,7.525153636932373,1.04347,1.31274592876,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1196,1196,13066,37,1,34,0.392,5,85.0,39.0,0.2165803015232086,5.144189357757568,1.0596,0.462601721287,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1197,1197,13066,37,1,2,0.302,5,224.0,93.0,0.4592316448688507,8.090669631958006,1.21416,1.51466858387,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1198,1198,13066,37,1,23,0.331,5,121.0,53.0,0.28055503964424133,5.921025276184082,1.1733,0.739977896214,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1199,1199,13066,37,1,25,0.38,5,122.0,53.0,0.2807140052318573,5.9229559898376465,1.29392,0.740667164326,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1200,1200,13066,37,1,34,0.435,5,135.0,59.0,0.3045031726360321,6.2118239402771,1.05977,0.843810141087,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1201,1201,13066,37,1,54,0.413,5,151.0,65.0,0.33264797925949097,6.553582668304443,0.870657,0.965838074684,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1202,1202,13066,37,1,54,0.284,5,92.0,42.0,0.22898168861866,5.294777393341064,0.849664,0.516370594501,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1203,1203,13066,37,1,4,0.319,5,84.0,39.0,0.2145181894302368,5.119149208068848,1.37226,0.453660964966,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1204,1204,13066,37,2,116,0.848,5,108.0,48.0,0.256496399641037,5.628884792327881,1.6471,0.635666489601,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1205,1205,13066,37,1,43,0.688,5,120.0,53.0,0.2783372104167938,5.894094467163086,0.958529,0.730361998081,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1206,1206,13066,37,1,46,0.48,5,224.0,93.0,0.4594658315181732,8.093513488769531,0.409237,1.5156840086,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1207,1207,13066,37,2,144,0.853,5,149.0,64.0,0.3290911614894867,6.510392665863037,0.862276,0.950416624546,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1208,1208,13066,37,2,144,0.386,5,141.0,61.0,0.31480062007904047,6.336864471435546,0.788409,0.888457000256,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1209,1209,13066,37,1,8,0.502,5,174.0,74.0,0.372050255537033,7.032038688659668,0.693529,1.13667500019,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1210,1210,13066,37,1,46,0.096,5,135.0,59.0,0.30427640676498413,6.209070682525635,0.641331,0.842827022076,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1211,1211,13066,37,1,45,0.316,5,113.0,50.0,0.2660009860992432,5.744297504425049,0.667237,0.676875650883,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1212,1212,13066,37,1,45,0.348,5,164.0,70.0,0.3546035587787628,6.820186138153076,0.677521,1.06103122234,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1213,1213,13066,37,1,45,0.345,5,116.0,51.0,0.27145618200302124,5.810539245605469,0.677201,0.700527787209,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1214,1214,13083,32,1,58,0.806,9,899.0,0.0,0.24602340161800385,6.815643787384033,1.58431,0.532117724419,basal,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1215,1215,13083,32,1,23,0.893,9,1732.0,6.0,0.3740781247615814,10.33714771270752,1.99851,1.03953456879,basal,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1216,1216,13083,32,1,23,0.772,9,798.0,0.0,0.23042698204517365,6.386742115020752,2.01989,0.470316946507,basal,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1217,1217,13083,32,2,92,0.816,9,751.0,0.0,0.22320719063282007,6.1881980895996085,1.24009,0.441708505154,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1218,1218,13083,32,2,114,0.408,9,1296.0,2.0,0.3070736825466156,8.494525909423826,2.47609,0.774029493332,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1219,1219,13083,32,2,19,0.107,9,1325.0,3.0,0.31155237555503845,8.617690086364746,6.1362,0.791776239872,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1220,1220,13083,32,2,19,0.119,9,1535.0,4.0,0.34391459822654724,9.507651329040527,6.14764,0.92001157999,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1221,1221,13083,32,2,19,0.088,9,1191.0,2.0,0.29090875387191767,8.0499906539917,6.14633,0.70997595787,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1222,1222,13083,32,2,19,0.751,9,1071.0,1.0,0.2724144756793976,7.541398525238037,5.76187,0.636692404747,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1223,1223,13083,32,2,98,0.751,9,1575.0,4.0,0.3499758839607239,9.674336433410643,0.941325,0.944029450417,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1269,1269,13482,37,2,97,0.077,5,173.0,73.0,0.37075018882751454,7.016252517700195,0.250859,1.13103830814,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1270,1270,13482,37,2,12,0.784,5,207.0,87.0,0.43091291189193726,7.746799468994141,0.669062,1.39188659191,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1271,1271,13482,37,2,96,0.214,5,191.0,80.0,0.4029382765293121,7.4071078300476065,0.495457,1.27059674263,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1272,1272,13482,37,2,97,0.264,5,80.0,37.0,0.2073248028755188,5.031801223754883,0.464547,0.422472536564,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1273,1273,13482,37,2,120,0.572,5,206.0,86.0,0.4284475147724152,7.716862678527832,1.18,1.38119745255,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1274,1274,13482,37,2,38,0.603,5,219.0,91.0,0.4504212737083435,7.983686923980714,2.896,1.47646939754,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1275,1275,13482,37,2,38,0.661,5,160.0,68.0,0.34869280457496643,6.748412609100342,2.91571,1.03540372849,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1276,1276,13482,37,2,38,0.722,5,125.0,55.0,0.2875577211380005,6.006058216094971,2.93651,0.770339548588,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1277,1277,13482,37,2,3,0.72,5,148.0,63.0,0.32633811235427856,6.476962566375732,1.31692,0.938480257988,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1278,1278,13482,37,2,131,0.104,5,138.0,60.0,0.3094535171985626,6.27193546295166,1.33574,0.865273416042,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1279,1279,13482,37,2,130,0.357,5,141.0,61.0,0.3145773410797119,6.334153175354004,1.24067,0.88748884201,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1280,1280,13482,37,1,76,0.767,5,83.0,38.0,0.2130511105060577,5.101335048675537,1.58463,0.447300195694,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1281,1281,13482,37,2,10,0.626,5,137.0,59.0,0.3073880076408386,6.246854305267334,0.645916,0.856318056583,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1282,1282,13482,37,2,10,0.355,5,164.0,70.0,0.35457587242126465,6.819849967956543,0.685953,1.06091117859,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1283,1283,13482,37,2,10,0.258,5,186.0,78.0,0.3926715552806854,7.282440185546875,0.706875,1.22608304024,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1284,1284,13482,37,1,74,0.235,5,98.0,44.0,0.24030758440494537,5.432306289672852,1.60479,0.565476477146,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1285,1285,13482,37,2,10,0.247,5,212.0,88.0,0.4389340877532959,7.8441996574401855,0.708549,1.42666423321,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1286,1286,13482,37,2,10,0.231,5,152.0,65.0,0.33441242575645447,6.575007915496825,0.719797,0.973488092422,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1287,1287,13482,37,2,10,0.169,5,188.0,79.0,0.3976652920246124,7.34307861328125,0.724411,1.24773442745,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1288,1288,13482,37,2,10,0.081,5,141.0,61.0,0.31450170278549194,6.333235263824463,0.742216,0.887161016464,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1289,1289,13482,37,2,7,0.558,5,151.0,65.0,0.33287230134010315,6.556306838989258,0.982017,0.966810643673,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1290,1290,13482,37,2,7,0.274,5,215.0,90.0,0.4445354044437408,7.912215709686278,0.969416,1.45095002651,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1291,1291,13482,37,2,12,0.478,5,148.0,64.0,0.3274133503437042,6.4900193214416495,0.441864,0.943142175674,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1292,1292,13482,37,2,12,0.522,5,156.0,67.0,0.3403269350528717,6.646827220916748,0.472572,0.999131858349,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1293,1293,13482,37,2,12,0.56,5,97.0,44.0,0.23693218827247617,5.391319274902344,0.487241,0.550841748714,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1294,1294,13482,37,2,12,0.58,5,127.0,56.0,0.2907449007034302,6.04475975036621,0.493517,0.784158289433,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1366,1366,13998,38,2,109,0.477,10,977.0,24.0,0.1578579694032669,9.26432991027832,0.862976,1.12779569626,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1367,1367,13998,38,2,109,0.447,10,694.0,19.0,0.1081678122282028,6.581061840057373,0.882064,0.524557232857,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1368,1368,13998,38,2,118,0.242,10,601.0,17.0,0.09200448542833328,5.708242416381836,0.95062,0.328334450722,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1369,1369,13998,38,2,10,0.88,10,938.0,23.0,0.15098117291927335,8.892983436584473,1.38996,1.04431152344,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1370,1370,13998,38,2,10,0.981,10,1117.0,26.0,0.18249201774597168,10.594569206237791,1.41138,1.42685317993,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1371,1371,13998,38,2,11,0.407,10,838.0,21.0,0.1335000842809677,7.949004650115967,1.43042,0.832091093063,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1372,1372,13998,38,2,142,0.426,10,1101.0,26.0,0.17966273427009583,10.441787719726562,0.942515,1.39250552654,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1373,1373,13998,38,1,50,0.26,10,1114.0,26.0,0.1818571090698242,10.560283660888672,1.03371,1.41914534569,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1374,1374,13998,38,1,40,0.421,10,989.0,24.0,0.16000504791736603,9.38027286529541,0.764862,1.15386128426,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1375,1375,13998,38,1,41,0.255,10,798.0,21.0,0.1265762150287628,7.575115680694579,0.725478,0.748035311699,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1376,1376,13998,38,2,109,0.658,10,749.0,20.0,0.11792647838592528,7.108029842376709,0.830492,0.643027484417,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1377,1377,13998,38,2,119,0.591,10,1081.0,26.0,0.17615355551242828,10.25229263305664,1.06661,1.34990417957,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1378,1378,13998,38,2,149,0.333,10,946.0,23.0,0.15245495736598969,8.972567558288574,1.14433,1.06220316887,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1379,1379,13998,38,1,47,0.91,10,749.0,20.0,0.11787080019712448,7.10502290725708,0.593171,0.642351508141,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1380,1380,13998,38,1,46,0.348,10,1043.0,25.0,0.1695336550474167,9.894817352294922,1.11518,1.26953864098,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1381,1381,13998,38,2,144,0.236,10,824.0,21.0,0.13108165562152863,7.818409442901611,0.793664,0.802731275558,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1382,1382,13998,38,2,147,0.8,10,612.0,17.0,0.09384025633335112,5.807373523712158,0.887242,0.350620687008,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1383,1383,13998,38,1,40,0.337,10,980.0,24.0,0.15842127799987793,9.294748306274414,0.757813,1.13463425636,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1384,1384,13998,38,1,46,0.735,10,790.0,21.0,0.12506772577762604,7.493657588958739,0.66827,0.729722201824,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1385,1385,13998,38,2,144,0.547,10,1092.0,26.0,0.17812372744083405,10.358680725097656,0.43103,1.3738219738,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1386,1386,13998,38,2,146,0.995,10,1065.0,25.0,0.17332474887371063,10.099536895751951,0.738427,1.31556248665,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1387,1387,13998,38,2,141,0.505,10,605.0,17.0,0.09260355681180954,5.740592002868652,1.26958,0.335607171059,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1388,1388,13998,38,1,46,0.598,10,608.0,17.0,0.09307781606912613,5.766201972961426,0.534856,0.341364681721,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1389,1389,13998,38,1,47,0.984,10,768.0,20.0,0.12126223742961884,7.288160800933837,0.390669,0.683523535728,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1412,1412,14217,38,2,98,0.95,5,142.0,61.0,0.31702515482902527,6.363876819610596,0.6572,0.89810192585,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1413,1413,14217,38,2,112,0.962,5,113.0,50.0,0.2661469578742981,5.74606990814209,0.836981,0.677508533001,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1414,1414,14217,38,2,129,0.708,5,215.0,89.0,0.4441637396812439,7.907702445983887,1.32335,1.44933843613,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1415,1415,14217,38,2,114,0.803,5,96.0,43.0,0.2359503358602524,5.379396915435791,0.949451,0.546584665775,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1416,1416,14217,38,2,114,0.851,5,114.0,50.0,0.2680026888847351,5.768603801727295,0.971659,0.68555444479,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1417,1417,14217,38,2,94,0.993,5,211.0,88.0,0.43648689985275274,7.814483642578125,0.732265,1.41605389118,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1418,1418,14217,38,2,87,0.488,5,193.0,81.0,0.4061988592147827,7.446700096130371,1.0541,1.28473353386,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1419,1419,14217,38,2,139,0.917,5,73.0,34.0,0.1957518309354782,4.891272068023682,0.743689,0.372295439243,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1420,1420,14217,38,2,139,0.906,5,110.0,49.0,0.2612610161304474,5.686740875244141,0.752181,0.656324565411,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1421,1421,14217,38,2,129,0.302,5,160.0,68.0,0.34872740507125854,6.748833179473877,1.17591,1.03555393219,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1422,1422,14217,38,2,139,0.906,5,147.0,63.0,0.3254280090332031,6.465911388397217,0.751618,0.934534311295,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1423,1423,14217,38,2,114,0.317,5,113.0,50.0,0.26584532856941223,5.742407321929932,0.695522,0.676200807095,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1424,1424,14217,38,2,136,0.638,5,107.0,48.0,0.25544941425323486,5.616171360015869,1.19032,0.631127119064,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1425,1425,14217,38,2,133,0.168,5,135.0,58.0,0.30350911617279047,6.199753761291504,1.08833,0.839500248432,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1426,1426,14217,38,2,133,0.083,5,176.0,74.0,0.3751857876777649,7.070113182067871,1.10019,1.15026986599,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1427,1427,14217,38,2,116,0.175,5,214.0,89.0,0.4432151317596436,7.896183490753175,0.884525,1.44522559643,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1428,1428,14217,38,2,149,0.279,5,150.0,64.0,0.33117339015007013,6.535676956176758,1.23616,0.959444582462,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1429,1429,14217,38,2,113,0.782,5,223.0,92.0,0.45767012238502497,8.071708679199217,0.681782,1.50789833069,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1430,1430,14217,38,2,113,0.746,5,159.0,68.0,0.3460555970668793,6.716389179229736,0.691205,1.02396965027,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1431,1431,14217,38,2,113,0.78,5,64.0,31.0,0.18034841120243073,4.704230785369873,0.682046,0.305510610342,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1432,1432,14217,38,2,94,0.611,5,134.0,58.0,0.30164942145347595,6.17717170715332,0.724771,0.831437170506,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1465,1465,14437,40,3,0,0.5,12,492.0,16.0,0.18145501613616943,7.140007972717285,0.832618,1.65837109089,axonal,L5_ChC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1628,1628,15792,38,2,118,0.973,5,150.0,64.0,0.33120813965797424,6.536098957061768,0.72949,0.959595263004,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1629,1629,15792,38,2,120,0.606,5,216.0,90.0,0.4462067484855652,7.932510375976562,1.19956,1.4581964016,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1630,1630,15792,38,2,107,0.838,5,104.0,47.0,0.2505568265914917,5.5567612648010245,1.16148,0.609914243221,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1631,1631,15792,38,2,146,0.975,5,147.0,63.0,0.32557204365730286,6.467660903930664,0.810523,0.935158848763,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1632,1632,15792,38,2,146,0.963,5,122.0,53.0,0.2808912992477417,5.925108432769775,0.813059,0.74143576622,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1633,1633,15792,38,2,146,0.962,5,82.0,38.0,0.21218036115169525,5.090761661529541,0.813059,0.443524837494,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1634,1634,15792,38,2,109,0.621,5,71.0,34.0,0.19183677434921265,4.843732357025146,0.75669,0.355320870876,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1635,1635,15792,38,2,120,0.705,5,129.0,56.0,0.2940497100353241,6.0848894119262695,1.19967,0.798486888409,apical,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1636,1636,15792,38,1,24,0.88,5,134.0,58.0,0.30256763100624084,6.188321113586426,2.93649,0.83541816473,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1637,1637,15792,38,1,47,0.716,5,115.0,51.0,0.2696925401687622,5.78912353515625,0.781563,0.69288122654,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1638,1638,15792,38,1,47,0.668,5,114.0,50.0,0.26783862709999084,5.76661205291748,0.79809,0.684843242168,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1639,1639,15792,38,1,12,0.155,5,157.0,67.0,0.3424924910068512,6.673123359680176,1.03095,1.00852108002,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1640,1640,15792,38,1,64,0.746,5,134.0,58.0,0.30196678638458246,6.181025505065918,1.11597,0.83281314373,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1641,1641,15792,38,1,27,0.737,5,164.0,70.0,0.3547172248363495,6.821566581726073,1.59003,1.06152403355,basal,L5_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1802,1802,16785,32,2,132,0.576,9,862.0,0.0,0.24038220942020416,6.660510540008545,0.973161,0.509764492512,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1803,1803,16785,32,2,129,0.083,9,1295.0,2.0,0.306933730840683,8.490677833557129,0.966461,0.773474991322,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1804,1804,16785,32,2,114,0.404,9,981.0,0.0,0.2585579752922058,7.160344600677489,0.663047,0.581786036491,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1805,1805,16785,32,2,114,0.442,9,924.0,0.0,0.24979981780052185,6.919495105743408,0.680514,0.547081768513,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1806,1806,16785,32,2,114,0.492,9,1697.0,5.0,0.3687301874160767,10.190079689025877,0.701035,1.01834332943,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1807,1807,16785,32,2,10,0.867,9,1421.0,3.0,0.32627329230308527,9.022515296936035,1.02406,0.850107848644,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
